,Unnamed: 0,Unnamed: 0.1,Unnamed: 1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
7,7,7,Small Onion / Chinna Vengayam, 1, 35,2016-1-22
8,8,8,Chaw Chaw, 1, 18,2016-1-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 20,2016-1-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 22,2016-1-22
11,11,11,Cluster Beans / Kothavarai, 1, 18,2016-1-22
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-1-22
13,13,13,Round Chilli / Milagai Urundai, 1, 40,2016-1-22
14,14,14,Radish / Mullangi, 1, 8,2016-1-22
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016-1-22
16,16,16,Drumstick / Murungai Maram, 1, 100,2016-1-22
17,17,17,Nelli Kai, 1, 22,2016-1-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-1-22
19,19,19,Perkangkai, 1, 22,2016-1-22
20,20,20,Snake Guard / Pudalai, 1, 20,2016-1-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016-1-22
22,22,22,Sambar Vellari, 1, 10,2016-1-22
23,23,23,Bottle gourd / Suraikai, 1, 20,2016-1-22
24,24,24,Tomato / Thakkali, 1, 35,2016-1-22
25,25,25,Thatta payaru, 1, 30,2016-1-22
26,26,26,Lady’s Finger / Venda Kai, 1, 27,2016-1-22
27,27,27,Lemon / Elumbichai, 1, 70,2016-1-22
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 20,2016-12-22
1,1,Beans Kolee / Avarai Kolee, 1, 18,2016-12-22
2,2,Avarai ottu, 1, –,2016-12-22
3,3,Beans, 1, 20,2016-12-22
4,4,Beetroot, 1, 5,2016-12-22
5,5,Bellary / Big Onion, 1, 13,2016-12-22
6,6,Cauliflower, 1 Flower, 15,2016-12-22
7,7,Small Onion / Chinna Vengayam, 1, 20,2016-12-22
8,8,Chaw Chaw, 1, 8,2016-12-22
9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-12-22
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-12-22
11,11,Cluster Beans / Kothavarai, 1, 15,2016-12-22
12,12,Samba Chilli / Milagai Samba, 1, 15,2016-12-22
13,13,Round Chilli / Milagai Urundai, 1, 17,2016-12-22
14,14,Radish / Mullangi, 1, 6,2016-12-22
15,15,Drumstick / Murungai Chedi, 1, 100,2016-12-22
16,16,Drumstick / Murungai Maram, 1, 100,2016-12-22
17,17,Nelli Kai, 1, 22,2016-12-22
18,18,Bitter Gourd / Pakar kai, 1, –,2016-12-22
19,19,Perkangkai, 1, 13,2016-12-22
20,20,Snake Guard / Pudalai, 1, 4,2016-12-22
21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-12-22
22,22,Sambar Vellari, 1, 5,2016-12-22
23,23,Bottle gourd / Suraikai, 1, 3,2016-12-22
24,24,Tomato / Thakkali, 1, 3,2016-12-22
25,25,Thatta payaru, 1, 25,2016-12-22
26,26,Lady’s Finger / Venda Kai, 1, 12,2016-12-22
27,27,Lemon / Elumbichai, 1, 25,2016-12-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016- 2-2
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016- 2-2
2,2,2,Avarai ottu, 1, –,2016- 2-2
3,3,3,Beans, 1, 55,2016- 2-2
4,4,4,Beetroot, 1, 5,2016- 2-2
5,5,5,Bellary / Big Onion, 1, 30,2016- 2-2
6,6,6,Cauliflower, 1 Flower, 14,2016- 2-2
7,7,7,Small Onion / Chinna Vengayam, 1, 15,2016- 2-2
8,8,8,Chaw Chaw, 1, 18,2016- 2-2
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016- 2-2
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016- 2-2
11,11,11,Cluster Beans / Kothavarai, 1, 18,2016- 2-2
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016- 2-2
13,13,13,Round Chilli / Milagai Urundai, 1, 40,2016- 2-2
14,14,14,Radish / Mullangi, 1, 8,2016- 2-2
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016- 2-2
16,16,16,Drumstick / Murungai Maram, 1, 100,2016- 2-2
17,17,17,Nelli Kai, 1, 25,2016- 2-2
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016- 2-2
19,19,19,Perkangkai, 1, 22,2016- 2-2
20,20,20,Snake Guard / Pudalai, 1, 15,2016- 2-2
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016- 2-2
22,22,22,Sambar Vellari, 1, 10,2016- 2-2
23,23,23,Bottle gourd / Suraikai, 1, 4,2016- 2-2
24,24,24,Tomato / Thakkali, 1, 10,2016- 2-2
25,25,25,Thatta payaru, 1, 30,2016- 2-2
26,26,26,Lady’s Finger / Venda Kai, 1, 27,2016- 2-2
27,27,27,Lemon / Elumbichai, 1, 70,2016- 2-2
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-2-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-2-22
2,2,2,Avarai ottu, 1, –,2016-2-22
3,3,3,Beans, 1, 50,2016-2-22
4,4,4,Beetroot, 1, 5,2016-2-22
5,5,5,Bellary / Big Onion, 1, 25,2016-2-22
6,6,6,Cauliflower, 1 Flower, 15,2016-2-22
7,7,7,Small Onion / Chinna Vengayam, 1, 14,2016-2-22
8,8,8,Chaw Chaw, 1, 20,2016-2-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016-2-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-2-22
11,11,11,Cluster Beans / Kothavarai, 1, 15,2016-2-22
12,12,12,Samba Chilli / Milagai Samba, 1, 25,2016-2-22
13,13,13,Round Chilli / Milagai Urundai, 1, 25,2016-2-22
14,14,14,Radish / Mullangi, 1, 7,2016-2-22
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016-2-22
16,16,16,Drumstick / Murungai Maram, 1, 100,2016-2-22
17,17,17,Nelli Kai, 1, 20,2016-2-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-2-22
19,19,19,Perkangkai, 1, 12,2016-2-22
20,20,20,Snake Guard / Pudalai, 1, 13,2016-2-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-2-22
22,22,22,Sambar Vellari, 1, 12,2016-2-22
23,23,23,Bottle gourd / Suraikai, 1, 4,2016-2-22
24,24,24,Tomato / Thakkali, 1, 4,2016-2-22
25,25,25,Thatta payaru, 1, 30,2016-2-22
26,26,26,Lady’s Finger / Venda Kai, 1, 15,2016-2-22
27,27,27,Lemon / Elumbichai, 1, 40,2016-2-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 27,2016-3-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-3-22
2,2,2,Avarai ottu, 1, –,2016-3-22
3,3,3,Beans, 1, 40,2016-3-22
4,4,4,Beetroot, 1, 6,2016-3-22
5,5,5,Bellary / Big Onion, 1, 20,2016-3-22
6,6,6,Cauliflower, 1 Flower, 15,2016-3-22
7,7,7,Small Onion / Chinna Vengayam, 1, 15,2016-3-22
8,8,8,Chaw Chaw, 1, 20,2016-3-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-3-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-3-22
11,11,11,Cluster Beans / Kothavarai, 1, 13,2016-3-22
12,12,12,Samba Chilli / Milagai Samba, 1, 25,2016-3-22
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-3-22
14,14,14,Radish / Mullangi, 1, 6,2016-3-22
15,15,15,Drumstick / Murungai Chedi, 1, 38,2016-3-22
16,16,16,Drumstick / Murungai Maram, 1, 35,2016-3-22
17,17,17,Nelli Kai, 1, 25,2016-3-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-3-22
19,19,19,Perkangkai, 1, 17,2016-3-22
20,20,20,Snake Guard / Pudalai, 1, 12,2016-3-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-3-22
22,22,22,Sambar Vellari, 1, 12,2016-3-22
23,23,23,Bottle gourd / Suraikai, 1, 6,2016-3-22
24,24,24,Tomato / Thakkali, 1, 4,2016-3-22
25,25,25,Thatta payaru, 1, 32,2016-3-22
26,26,26,Lady’s Finger / Venda Kai, 1, 15,2016-3-22
27,27,27,Lemon / Elumbichai, 1, 60,2016-3-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-4-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-4-22
2,2,2,Avarai ottu, 1, –,2016-4-22
3,3,3,Beans, 1, 30,2016-4-22
4,4,4,Beetroot, 1, 7,2016-4-22
5,5,5,Bellary / Big Onion, 1, 27,2016-4-22
6,6,6,Cauliflower, 1 Flower, 17,2016-4-22
7,7,7,Small Onion / Chinna Vengayam, 1, 25,2016-4-22
8,8,8,Chaw Chaw, 1, 25,2016-4-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 17,2016-4-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-4-22
11,11,11,Cluster Beans / Kothavarai, 1, 20,2016-4-22
12,12,12,Samba Chilli / Milagai Samba, 1, 22,2016-4-22
13,13,13,Round Chilli / Milagai Urundai, 1, 25,2016-4-22
14,14,14,Radish / Mullangi, 1, 6,2016-4-22
15,15,15,Drumstick / Murungai Chedi, 1, 11,2016-4-22
16,16,16,Drumstick / Murungai Maram, 1, 10,2016-4-22
17,17,17,Nelli Kai, 1, 23,2016-4-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-4-22
19,19,19,Perkangkai, 1, 20,2016-4-22
20,20,20,Snake Guard / Pudalai, 1, 10,2016-4-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-4-22
22,22,22,Sambar Vellari, 1, 10,2016-4-22
23,23,23,Bottle gourd / Suraikai, 1, 4,2016-4-22
24,24,24,Tomato / Thakkali, 1, 8,2016-4-22
25,25,25,Thatta payaru, 1, 28,2016-4-22
26,26,26,Lady’s Finger / Venda Kai, 1, 12,2016-4-22
27,27,27,Lemon / Elumbichai, 1, 80,2016-4-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 32,2016-5-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 32,2016-5-22
2,2,2,Avarai ottu, 1, –,2016-5-22
3,3,3,Beans, 1, 30,2016-5-22
4,4,4,Beetroot, 1, 7,2016-5-22
5,5,5,Bellary / Big Onion, 1, 30,2016-5-22
6,6,6,Cauliflower, 1 Flower, 16,2016-5-22
7,7,7,Small Onion / Chinna Vengayam, 1, 35,2016-5-22
8,8,8,Chaw Chaw, 1, 25,2016-5-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 25,2016-5-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 25,2016-5-22
11,11,11,Cluster Beans / Kothavarai, 1, 20,2016-5-22
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-5-22
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-5-22
14,14,14,Radish / Mullangi, 1, 7,2016-5-22
15,15,15,Drumstick / Murungai Chedi, 1, 25,2016-5-22
16,16,16,Drumstick / Murungai Maram, 1, 25,2016-5-22
17,17,17,Nelli Kai, 1, 25,2016-5-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-5-22
19,19,19,Perkangkai, 1, 20,2016-5-22
20,20,20,Snake Guard / Pudalai, 1, 12,2016-5-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-5-22
22,22,22,Sambar Vellari, 1, 10,2016-5-22
23,23,23,Bottle gourd / Suraikai, 1, 5,2016-5-22
24,24,24,Tomato / Thakkali, 1, 30,2016-5-22
25,25,25,Thatta payaru, 1, 35,2016-5-22
26,26,26,Lady’s Finger / Venda Kai, 1, 10,2016-5-22
27,27,27,Lemon / Elumbichai, 1, 110,2016-5-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-6-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 35,2016-6-22
2,2,2,Avarai ottu, 1, –,2016-6-22
3,3,3,Beans, 1, 40,2016-6-22
4,4,4,Beetroot, 1, 7,2016-6-22
5,5,5,Bellary / Big Onion, 1, 20,2016-6-22
6,6,6,Cauliflower, 1 Flower, 15,2016-6-22
7,7,7,Small Onion / Chinna Vengayam, 1, 30,2016-6-22
8,8,8,Chaw Chaw, 1, 25,2016-6-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 20,2016-6-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 25,2016-6-22
11,11,11,Cluster Beans / Kothavarai, 1, 25,2016-6-22
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-6-22
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-6-22
14,14,14,Radish / Mullangi, 1, 7,2016-6-22
15,15,15,Drumstick / Murungai Chedi, 1, 90,2016-6-22
16,16,16,Drumstick / Murungai Maram, 1, 85,2016-6-22
17,17,17,Nelli Kai, 1, 25,2016-6-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-6-22
19,19,19,Perkangkai, 1, 25,2016-6-22
20,20,20,Snake Guard / Pudalai, 1, 10,2016-6-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-6-22
22,22,22,Sambar Vellari, 1, 12,2016-6-22
23,23,23,Bottle gourd / Suraikai, 1, 6,2016-6-22
24,24,24,Tomato / Thakkali, 1, 45,2016-6-22
25,25,25,Thatta payaru, 1, 40,2016-6-22
26,26,26,Lady’s Finger / Venda Kai, 1, 18,2016-6-22
27,27,27,Lemon / Elumbichai, 1, 70,2016-6-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-7-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-7-22
2,2,2,Avarai ottu, 1, –,2016-7-22
3,3,3,Beans, 1, 40,2016-7-22
4,4,4,Beetroot, 1, 7,2016-7-22
5,5,5,Bellary / Big Onion, 1, 23,2016-7-22
6,6,6,Cauliflower, 1 Flower, 15,2016-7-22
7,7,7,Small Onion / Chinna Vengayam, 1, 15,2016-7-22
8,8,8,Chaw Chaw, 1, 27,2016-7-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-7-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 20,2016-7-22
11,11,11,Cluster Beans / Kothavarai, 1, 20,2016-7-22
12,12,12,Samba Chilli / Milagai Samba, 1, 15,2016-7-22
13,13,13,Round Chilli / Milagai Urundai, 1, 15,2016-7-22
14,14,14,Radish / Mullangi, 1, 9,2016-7-22
15,15,15,Drumstick / Murungai Chedi, 1, 30,2016-7-22
16,16,16,Drumstick / Murungai Maram, 1, 25,2016-7-22
17,17,17,Nelli Kai, 1, 25,2016-7-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-7-22
19,19,19,Perkangkai, 1, 20,2016-7-22
20,20,20,Snake Guard / Pudalai, 1, 10,2016-7-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 6,2016-7-22
22,22,22,Sambar Vellari, 1, 8,2016-7-22
23,23,23,Bottle gourd / Suraikai, 1, 7,2016-7-22
24,24,24,Tomato / Thakkali, 1, 25,2016-7-22
25,25,25,Thatta payaru, 1, 40,2016-7-22
26,26,26,Lady’s Finger / Venda Kai, 1, 17,2016-7-22
27,27,27,Lemon / Elumbichai, 1, 70,2016-7-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-8-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-8-22
2,2,2,Avarai ottu, 1, –,2016-8-22
3,3,3,Beans, 1, 35,2016-8-22
4,4,4,Beetroot, 1, 8,2016-8-22
5,5,5,Bellary / Big Onion, 1, 20,2016-8-22
6,6,6,Cauliflower, 1 Flower, 13,2016-8-22
7,7,7,Small Onion / Chinna Vengayam, 1, 18,2016-8-22
8,8,8,Chaw Chaw, 1, 22,2016-8-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-8-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-8-22
11,11,11,Cluster Beans / Kothavarai, 1, 10,2016-8-22
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-8-22
13,13,13,Round Chilli / Milagai Urundai, 1, 30,2016-8-22
14,14,14,Radish / Mullangi, 1, 9,2016-8-22
15,15,15,Drumstick / Murungai Chedi, 1, 20,2016-8-22
16,16,16,Drumstick / Murungai Maram, 1, 18,2016-8-22
17,17,17,Nelli Kai, 1, 23,2016-8-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-8-22
19,19,19,Perkangkai, 1, 20,2016-8-22
20,20,20,Snake Guard / Pudalai, 1, 10,2016-8-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-8-22
22,22,22,Sambar Vellari, 1, 8,2016-8-22
23,23,23,Bottle gourd / Suraikai, 1, 5,2016-8-22
24,24,24,Tomato / Thakkali, 1, 10,2016-8-22
25,25,25,Thatta payaru, 1, 20,2016-8-22
26,26,26,Lady’s Finger / Venda Kai, 1, 10,2016-8-22
27,27,27,Lemon / Elumbichai, 1, 60,2016-8-22
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-9-22
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-9-22
2,2,2,Avarai ottu, 1, –,2016-9-22
3,3,3,Beans, 1, 35,2016-9-22
4,4,4,Beetroot, 1, 7,2016-9-22
5,5,5,Bellary / Big Onion, 1, 20,2016-9-22
6,6,6,Cauliflower, 1 Flower, 13,2016-9-22
7,7,7,Small Onion / Chinna Vengayam, 1, 15,2016-9-22
8,8,8,Chaw Chaw, 1, 20,2016-9-22
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 15,2016-9-22
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 15,2016-9-22
11,11,11,Cluster Beans / Kothavarai, 1, 8,2016-9-22
12,12,12,Samba Chilli / Milagai Samba, 1, 20,2016-9-22
13,13,13,Round Chilli / Milagai Urundai, 1, 20,2016-9-22
14,14,14,Radish / Mullangi, 1, 9,2016-9-22
15,15,15,Drumstick / Murungai Chedi, 1, 20,2016-9-22
16,16,16,Drumstick / Murungai Maram, 1, 16,2016-9-22
17,17,17,Nelli Kai, 1, 23,2016-9-22
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-9-22
19,19,19,Perkangkai, 1, 22,2016-9-22
20,20,20,Snake Guard / Pudalai, 1, 20,2016-9-22
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-9-22
22,22,22,Sambar Vellari, 1, 5,2016-9-22
23,23,23,Bottle gourd / Suraikai, 1, 4,2016-9-22
24,24,24,Tomato / Thakkali, 1, 4,2016-9-22
25,25,25,Thatta payaru, 1, 20,2016-9-22
26,26,26,Lady’s Finger / Venda Kai, 1, 12,2016-9-22
27,27,27,Lemon / Elumbichai, 1, 90,2016-9-22
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Belt Beans / Avarai Belt, 1, 18,2016-11-23
1,1,Beans Kolee / Avarai Kolee, 1, 18,2016-11-23
2,2,Avarai ottu, 1, –,2016-11-23
3,3,Beans, 1, 20,2016-11-23
4,4,Beetroot, 1, 5,2016-11-23
5,5,Bellary / Big Onion, 1, 15,2016-11-23
6,6,Cauliflower, 1 Flower, 18,2016-11-23
7,7,Small Onion / Chinna Vengayam, 1, 17,2016-11-23
8,8,Chaw Chaw, 1, 5,2016-11-23
9,9,Disco Brinjal / Kaththari kai Disco, 1, 10,2016-11-23
10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-11-23
11,11,Cluster Beans / Kothavarai, 1, 10,2016-11-23
12,12,Samba Chilli / Milagai Samba, 1, 8,2016-11-23
13,13,Round Chilli / Milagai Urundai, 1, 8,2016-11-23
14,14,Radish / Mullangi, 1, 5,2016-11-23
15,15,Drumstick / Murungai Chedi, 1, 22,2016-11-23
16,16,Drumstick / Murungai Maram, 1, 20,2016-11-23
17,17,Nelli Kai, 1, 20,2016-11-23
18,18,Bitter Gourd / Pakar kai, 1, –,2016-11-23
19,19,Perkangkai, 1, 10,2016-11-23
20,20,Snake Guard / Pudalai, 1, 2,2016-11-23
21,21,Red Pumpkin / Red Pusanikkai, 1, 4,2016-11-23
22,22,Sambar Vellari, 1, 5,2016-11-23
23,23,Bottle gourd / Suraikai, 1, 2,2016-11-23
24,24,Tomato / Thakkali, 1, 5,2016-11-23
25,25,Thatta payaru, 1, 17,2016-11-23
26,26,Lady’s Finger / Venda Kai, 1, 7,2016-11-23
27,27,Lemon / Elumbichai, 1, 40,2016-11-23
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 30,2016-1-23
1,1,1,Beans Kolee / Avarai Kolee, 1, 30,2016-1-23
2,2,2,Avarai ottu, 1, –,2016-1-23
3,3,3,Beans, 1, 55,2016-1-23
4,4,4,Beetroot, 1, 7,2016-1-23
5,5,5,Bellary / Big Onion, 1, 35,2016-1-23
6,6,6,Cauliflower, 1 Flower, 17,2016-1-23
7,7,7,Small Onion / Chinna Vengayam, 1, 35,2016-1-23
8,8,8,Chaw Chaw, 1, 18,2016-1-23
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 20,2016-1-23
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 22,2016-1-23
11,11,11,Cluster Beans / Kothavarai, 1, 18,2016-1-23
12,12,12,Samba Chilli / Milagai Samba, 1, 30,2016-1-23
13,13,13,Round Chilli / Milagai Urundai, 1, 40,2016-1-23
14,14,14,Radish / Mullangi, 1, 8,2016-1-23
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016-1-23
16,16,16,Drumstick / Murungai Maram, 1, 100,2016-1-23
17,17,17,Nelli Kai, 1, 22,2016-1-23
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-1-23
19,19,19,Perkangkai, 1, 22,2016-1-23
20,20,20,Snake Guard / Pudalai, 1, 20,2016-1-23
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 7,2016-1-23
22,22,22,Sambar Vellari, 1, 10,2016-1-23
23,23,23,Bottle gourd / Suraikai, 1, 20,2016-1-23
24,24,24,Tomato / Thakkali, 1, 35,2016-1-23
25,25,25,Thatta payaru, 1, 30,2016-1-23
26,26,26,Lady’s Finger / Venda Kai, 1, 27,2016-1-23
27,27,27,Lemon / Elumbichai, 1, 70,2016-1-23
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016- 3-2
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016- 3-2
2,2,2,Avarai ottu, 1, –,2016- 3-2
3,3,3,Beans, 1, 50,2016- 3-2
4,4,4,Beetroot, 1, 5,2016- 3-2
5,5,5,Bellary / Big Onion, 1, 20,2016- 3-2
6,6,6,Cauliflower, 1 Flower, 15,2016- 3-2
7,7,7,Small Onion / Chinna Vengayam, 1, 14,2016- 3-2
8,8,8,Chaw Chaw, 1, 20,2016- 3-2
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016- 3-2
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016- 3-2
11,11,11,Cluster Beans / Kothavarai, 1, 15,2016- 3-2
12,12,12,Samba Chilli / Milagai Samba, 1, 25,2016- 3-2
13,13,13,Round Chilli / Milagai Urundai, 1, 25,2016- 3-2
14,14,14,Radish / Mullangi, 1, 7,2016- 3-2
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016- 3-2
16,16,16,Drumstick / Murungai Maram, 1, 100,2016- 3-2
17,17,17,Nelli Kai, 1, 20,2016- 3-2
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016- 3-2
19,19,19,Perkangkai, 1, 12,2016- 3-2
20,20,20,Snake Guard / Pudalai, 1, 13,2016- 3-2
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016- 3-2
22,22,22,Sambar Vellari, 1, 12,2016- 3-2
23,23,23,Bottle gourd / Suraikai, 1, 4,2016- 3-2
24,24,24,Tomato / Thakkali, 1, 4,2016- 3-2
25,25,25,Thatta payaru, 1, 30,2016- 3-2
26,26,26,Lady’s Finger / Venda Kai, 1, 15,2016- 3-2
27,27,27,Lemon / Elumbichai, 1, 40,2016- 3-2
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 25,2016-2-23
1,1,1,Beans Kolee / Avarai Kolee, 1, 25,2016-2-23
2,2,2,Avarai ottu, 1, –,2016-2-23
3,3,3,Beans, 1, 50,2016-2-23
4,4,4,Beetroot, 1, 5,2016-2-23
5,5,5,Bellary / Big Onion, 1, 25,2016-2-23
6,6,6,Cauliflower, 1 Flower, 15,2016-2-23
7,7,7,Small Onion / Chinna Vengayam, 1, 14,2016-2-23
8,8,8,Chaw Chaw, 1, 20,2016-2-23
9,9,9,Disco Brinjal / Kaththari kai Disco, 1, 8,2016-2-23
10,10,10,Green Brinjal / Kaththari Kai Pachai, 1, 10,2016-2-23
11,11,11,Cluster Beans / Kothavarai, 1, 15,2016-2-23
12,12,12,Samba Chilli / Milagai Samba, 1, 25,2016-2-23
13,13,13,Round Chilli / Milagai Urundai, 1, 25,2016-2-23
14,14,14,Radish / Mullangi, 1, 7,2016-2-23
15,15,15,Drumstick / Murungai Chedi, 1, 100,2016-2-23
16,16,16,Drumstick / Murungai Maram, 1, 100,2016-2-23
17,17,17,Nelli Kai, 1, 20,2016-2-23
18,18,18,Bitter Gourd / Pakar kai, 1, –,2016-2-23
19,19,19,Perkangkai, 1, 12,2016-2-23
20,20,20,Snake Guard / Pudalai, 1, 13,2016-2-23
21,21,21,Red Pumpkin / Red Pusanikkai, 1, 5,2016-2-23
22,22,22,Sambar Vellari, 1, 12,2016-2-23
23,23,23,Bottle gourd / Suraikai, 1, 4,2016-2-23
24,24,24,Tomato / Thakkali, 1, 4,2016-2-23
25,25,25,Thatta payaru, 1, 30,2016-2-23
26,26,26,Lady’s Finger / Venda Kai, 1, 15,2016-2-23
27,27,27,Lemon / Elumbichai, 1, 40,2016-2-23
,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,Belt Beans / Avarai Belt, 1, 27,2016-3-23
1,1,1,Beans Kolee / Avarai Kolee, 1, 27,2016-3-23
2,2,2,Avarai ottu, 1, –,2016-3-23
3,3,3,Beans, 1, 37,2016-3-23
4,4,4,Beetroot, 1, 6,2016-3-23
5,5,5,Bellary / Big Onion, 1, 18,2016-3-23
