,Commodity, Weight in Kg, Price in Rs,date_of_purchase
52,Small Tuber/சிறு கிழங்கு,1, 20 to 25,2018-02-14
53,Colocasia/சேப்பங்கிழங்கு,1, 20 to 30,2018-02-14
54,Soya beans/சோயா பீன்ஸ்,1, 80 to 100,2018-02-14
55,Butter Soya/பட்டர் சோயா,1, 80 to 100,2018-02-14
56,Senai Kilangu/சேனை கிழங்கு,1, 15 to 20,2018-02-14
57,Karunai Kilangu/கருணைக்கிழங்கு,1, 15 to 20,2018-02-14
58,Drumstick beans/முருங்கை பீன்ஸ்,1, 25,2018-02-14
59,Mangai Inji/மாங்காய் இஞ்சி,1, 25 to 30,2018-02-14
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon/எலுமிச்சை,1, 65,2018-03-14
1,Tomato/தக்காளி 1st Quality,1, 4 to 5,2018-03-14
2,Tomato/தக்காளி 2nd Quality,1, –,2018-03-14
3,Small Onion/சிறிய வெங்காயம்,1, 15 to 25,2018-03-14
4,Bellary/பெல்லாரி,1, 13 to 18,2018-03-14
5,Beans/பீன்ஸ் 1st Quality,1, 25,2018-03-14
6,Beans/பீன்ஸ் 2nd Quality,1, 20,2018-03-14
7,Carrot/கேரட் 1st Quality,1, 20 to30,2018-03-14
8,Carrot/கேரட் 2nd Quality,1, 15 to 25,2018-03-14
9,Lady Finger/வெண்டைக்காய்,1, 24 to 28,2018-03-14
10,Tree Drumstick/மரம் முருங்கை,1, 6,2018-03-14
11,Plant Drumstick/செடி முருங்கை,1, 7,2018-03-14
12,Beans/அவரை ஒட்டு,1, 20 to 25,2018-03-14
13,Green Pulses/பச்சை பயிறு,1, 20,2018-03-14
14,White Pulses/வெள்ளை பயிறு,1, 16,2018-03-14
15,Zucchini/சுரைக்காய்,1, 3,2018-03-14
16,Beetroot/பீட்ரூட்,1, 3,2018-03-14
17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 2 to 3,2018-03-14
18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 2 to 3,2018-03-14
19,Kalla Manga/கள்ள மாங்காய்,1, 45 to 55,2018-03-14
20,OOrutu Manga/உருட்டு மாங்காய்,1, 30 to 40,2018-03-14
21,Potato/உருளைக்கிழங்கு 1st Quality,1, 20 to 25,2018-03-14
22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 15 to 20,2018-03-14
23,Coconut/தேங்காய் 1st Quality,1, 40 to 45,2018-03-14
24,Coconut/தேங்காய் 2nd Quality,1, 35,2018-03-14
25,Green Chilli/பச்சை மிளகாய்,1, 6 to 17,2018-03-14
26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 8 to 12,2018-03-14
27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, –,2018-03-14
28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 20 to 25,2018-03-14
29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 10,2018-03-14
30,Banana Thar/வாழை தார்,1, 20 to 24,2018-03-14
31,Curry Leaves/கறிவேப்பிலை,1, 20 to 25,2018-03-14
32,Gourd/புடலங்காய் 1st Quality,1, 8 to 10,2018-03-14
33,Gourd/புடலங்காய் 2nd Quality,1, –,2018-03-14
34,Coriander/கொத்தமல்லி 1st Quality,1, 25 to 30,2018-03-14
35,Coriander/கொத்தமல்லி 2nd Quality,1, 20 to 25,2018-03-14
36,Radish/முள்ளங்கி 1st Quality,1, 15 to 20,2018-03-14
37,Radish/முள்ளங்கி 2nd Quality,1, 10 to 15,2018-03-14
38,Ginger/இஞ்சி,1, 30 to 35,2018-03-14
39,Butter Beans/பட்டர் பீன்ஸ்,1, 80 to 100,2018-03-14
40,Cabbage/முட்டை கோஸ்,1, 5 to 7,2018-03-14
41,Green Peas/பச்சை பட்டாணி,1, 30 to 40,2018-03-14
42,Bitter Gourd/பாகற்காய்,1, 18 to 25,2018-03-14
43,Nookal/நூக்கல்,1, 15 to 20,2018-03-14
44,Chaw Chaw/சவ்சவ்,1, 15 to 18,2018-03-14
45,Kovakkai/கோவக்காய்,1, 20 to 25,2018-03-14
46,Cluster Beans/கொத்தவரங்காய்,1, 10 to 18,2018-03-14
47,Gooseberry/நெல்லிக்காய்,1, 70 to 80,2018-03-14
48,Narthangai/நார்த்தங்காய்,1, 35,2018-03-14
49,Cucumber/வெள்ளரிக்காய்,1, 20 to 24,2018-03-14
50,Garlic/வெள்ளை பூண்டு,1, 40 to 80,2018-03-14
51,Gourd/பீர்க்கங்காய்,1, 20 to 30,2018-03-14
52,Small Tuber/சிறு கிழங்கு,1, 20 to 25,2018-03-14
53,Colocasia/சேப்பங்கிழங்கு,1, 20 to 25,2018-03-14
54,Soya beans/சோயா பீன்ஸ்,1, 80 to 100,2018-03-14
55,Butter Soya/பட்டர் சோயா,1, 80,2018-03-14
56,Senai Kilangu/சேனை கிழங்கு,1, 20 to 25,2018-03-14
57,Karunai Kilangu/கருணைக்கிழங்கு,1, 20 to 25,2018-03-14
58,Drumstick beans/முருங்கை பீன்ஸ்,1, 20,2018-03-14
59,Mangai Inji/மாங்காய் இஞ்சி,1, 25 to 30,2018-03-14
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon/எலுமிச்சை,1, 120 to 160,2018-04-14
1,Tomato/தக்காளி 1st Quality,1, 8 to 10,2018-04-14
2,Tomato/தக்காளி 2nd Quality,1, –,2018-04-14
3,Small Onion/சிறிய வெங்காயம்,1, 20 to 25,2018-04-14
4,Bellary/பெல்லாரி,1, 10 to 14,2018-04-14
5,Beans/பீன்ஸ் 1st Quality,1, 25 to 40,2018-04-14
6,Beans/பீன்ஸ் 2nd Quality,1, 20 to 35,2018-04-14
7,Carrot/கேரட் 1st Quality,1, 15 to 25,2018-04-14
8,Carrot/கேரட் 2nd Quality,1, 10 to 20,2018-04-14
9,Lady Finger/வெண்டைக்காய்,1, 24,2018-04-14
10,Tree Drumstick/மரம் முருங்கை,1, 16,2018-04-14
11,Plant Drumstick/முருங்கை,1, 18,2018-04-14
12,Beans/அவரை ஒட்டு,1, 25 to 45,2018-04-14
13,Green Pulses/பச்சை பயிறு,1, 50,2018-04-14
14,White Pulses/வெள்ளை பயிறு,1, 40,2018-04-14
15,Zucchini/சுரைக்காய்,1, 2.50,2018-04-14
16,Beetroot/பீட்ரூட்,1, 3.50,2018-04-14
17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 3 to 5,2018-04-14
18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 2 to 3,2018-04-14
19,Kalla Manga/கள்ள மாங்காய்,1, 18,2018-04-14
20,OOrutu Manga/உருட்டு மாங்காய்,1, 13 to 15,2018-04-14
21,Potato/உருளைக்கிழங்கு 1st Quality,1, 20 to 25,2018-04-14
22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 15 to 20,2018-04-14
23,Coconut/தேங்காய் 1st Quality,1, 35 to 40,2018-04-14
24,Coconut/தேங்காய் 2nd Quality,1, 30 to 35,2018-04-14
25,Green Chilli/பச்சை மிளகாய்,1, 7 to 38,2018-04-14
26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 15 to 20,2018-04-14
27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, 10 to 15,2018-04-14
28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 15 to 20,2018-04-14
29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 10,2018-04-14
30,Banana Thar/வாழை தார்,1, 20 to 24,2018-04-14
31,Curry Leaves/கறிவேப்பிலை,1, 15 to 20,2018-04-14
32,Gourd/புடலங்காய் 1st Quality,1, 10 to 15,2018-04-14
33,Gourd/புடலங்காய் 2nd Quality,1, –,2018-04-14
34,Coriander/கொத்தமல்லி 1st Quality,1, 25 to 30,2018-04-14
35,Coriander/கொத்தமல்லி 2nd Quality,1, 20 to 25,2018-04-14
36,Radish/முள்ளங்கி 1st Quality,1, 15 to 20,2018-04-14
37,Radish/முள்ளங்கி 2nd Quality,1, 10 to 15,2018-04-14
38,Ginger/இஞ்சி,1, 45 to 50,2018-04-14
39,Butter Beans/பட்டர் பீன்ஸ்,1, 80 to 100,2018-04-14
40,Cabbage/முட்டை கோஸ்,1, 5 to 7,2018-04-14
41,Green Peas/பச்சை பட்டாணி,1, 30 to 40,2018-04-14
42,Bitter Gourd/பாகற்காய்,1, 14 to 16,2018-04-14
43,Nookal/நூக்கல்,1, 15 to 20,2018-04-14
44,Chaw Chaw/சவ்சவ்,1, 17 to 18,2018-04-14
45,Kovakkai/கோவக்காய்,1, 10,2018-04-14
46,Cluster Beans/கொத்தவரங்காய்,1, 10 to 15,2018-04-14
47,Gooseberry/நெல்லிக்காய்,1, 40 to 50,2018-04-14
48,Narthangai/நார்த்தங்காய்,1, 100,2018-04-14
49,Cucumber/வெள்ளரிக்காய்,1, 27,2018-04-14
50,Garlic/வெள்ளை பூண்டு,1, 50 to 80,2018-04-14
51,Gourd/பீர்க்கங்காய்,1, –,2018-04-14
52,Small Tuber/சிறு கிழங்கு,1, 40,2018-04-14
53,Colocasia/சேப்பங்கிழங்கு,1, 35,2018-04-14
54,Soya beans/சோயா பீன்ஸ்,1, 80 to 100,2018-04-14
55,Butter Soya/பட்டர் சோயா,1, 80 to 100,2018-04-14
56,Senai Kilangu/சேனை கிழங்கு,1, 20 to 25,2018-04-14
57,Karunai Kilangu/கருணைக்கிழங்கு,1, 20 to 25,2018-04-14
58,Drumstick beans/முருங்கை பீன்ஸ்,1, 30,2018-04-14
59,Mangai Inji/மாங்காய் இஞ்சி,1, 45,2018-04-14
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon/எலுமிச்சை,1, 80 to 110,2018-05-14
1,Tomato/தக்காளி 1st Quality,1, 10 to 12,2018-05-14
2,Tomato/தக்காளி 2nd Quality,1, –,2018-05-14
3,Small Onion/சிறிய வெங்காயம்,1, 10 to 20,2018-05-14
4,Bellary/பெல்லாரி,1, 10 to 14,2018-05-14
5,Beans/பீன்ஸ் 1st Quality,1, 60 to 70,2018-05-14
6,Beans/பீன்ஸ் 2nd Quality,1, 55 to 65,2018-05-14
7,Carrot/கேரட் 1st Quality,1, 15 to 20,2018-05-14
8,Carrot/கேரட் 2nd Quality,1, 10 to 15,2018-05-14
9,Lady Finger/வெண்டைக்காய்,1, 6.50,2018-05-14
10,Tree Drumstick/மரம் முருங்கை,1, 8,2018-05-14
11,Plant Drumstick/முருங்கை,1, 15,2018-05-14
12,Beans/அவரை ஒட்டு,1, 20 to 40,2018-05-14
13,Green Pulses/பச்சை பயிறு,1, 25,2018-05-14
14,White Pulses/வெள்ளை பயிறு,1, 13,2018-05-14
15,Zucchini/சுரைக்காய்,1, 3 to 4,2018-05-14
16,Beetroot/பீட்ரூட்,1, 7 to 8,2018-05-14
17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 5 to 6,2018-05-14
18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 4 to 5,2018-05-14
19,Kalla Manga/கள்ள மாங்காய்,1, 12 to 13,2018-05-14
20,OOrutu Manga/உருட்டு மாங்காய்,1, 9 to 10,2018-05-14
21,Potato/உருளைக்கிழங்கு 1st Quality,1, 30,2018-05-14
22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 25,2018-05-14
23,Coconut/தேங்காய் 1st Quality,1, 35 to 40,2018-05-14
24,Coconut/தேங்காய் 2nd Quality,1, 30 to 35,2018-05-14
25,Green Chilli/பச்சை மிளகாய்,1, 23 to 40,2018-05-14
26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 15 to 20,2018-05-14
27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, 10 to 15,2018-05-14
28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 15 to 20,2018-05-14
29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 10,2018-05-14
30,Banana Thar/வாழை தார்,1, 20 to 24,2018-05-14
31,Curry Leaves/கறிவேப்பிலை,1, 20 to 25,2018-05-14
32,Gourd/புடலங்காய் 1st Quality,1, 12 to 15,2018-05-14
33,Gourd/புடலங்காய் 2nd Quality,1, –,2018-05-14
34,Coriander/கொத்தமல்லி 1st Quality,1, 40 to 60,2018-05-14
35,Coriander/கொத்தமல்லி 2nd Quality,1, 35 to 55,2018-05-14
36,Radish/முள்ளங்கி 1st Quality,1, 15 to 20,2018-05-14
37,Radish/முள்ளங்கி 2nd Quality,1, 10 to 15,2018-05-14
38,Ginger/இஞ்சி,1, 60 to 70,2018-05-14
39,Butter Beans/பட்டர் பீன்ஸ்,1, 100 to 120,2018-05-14
40,Cabbage/முட்டை கோஸ்,1, 7 to 10,2018-05-14
41,Green Peas/பச்சை பட்டாணி,1, 100 to 120,2018-05-14
42,Bitter Gourd/பாகற்காய்,1, 35,2018-05-14
43,Nookal/நூக்கல்,1, 20,2018-05-14
44,Chaw Chaw/சவ்சவ்,1, 15,2018-05-14
45,Kovakkai/கோவக்காய்,1, 15,2018-05-14
46,Cluster Beans/கொத்தவரங்காய்,1, 15,2018-05-14
47,Gooseberry/நெல்லிக்காய்,1, 45,2018-05-14
48,Narthangai/நார்த்தங்காய்,1, 100 to 120,2018-05-14
49,Cucumber/வெள்ளரிக்காய்,1, 11,2018-05-14
50,Garlic/வெள்ளை பூண்டு,1, 80 to 100,2018-05-14
51,Gourd/பீர்க்கங்காய்,1, 30,2018-05-14
52,Small Tuber/சிறு கிழங்கு,1, 15 to 20,2018-05-14
53,Colocasia/சேப்பங்கிழங்கு,1, 15 to 20,2018-05-14
54,Soya beans/சோயா பீன்ஸ்,1, 80 to 100,2018-05-14
55,Butter Soya/பட்டர் சோயா,1, 80 to 100,2018-05-14
56,Senai Kilangu/சேனை கிழங்கு,1, 15 to 20,2018-05-14
57,Karunai Kilangu/கருணைக்கிழங்கு,1, 15 to 20,2018-05-14
58,Drumstick beans/முருங்கை பீன்ஸ்,1, 30,2018-05-14
59,Mangai Inji/மாங்காய் இஞ்சி,1, 45,2018-05-14
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon/எலுமிச்சை,1, 20 to 35,2018-01-15
1,Tomato/தக்காளி 1st Quality,1, 5,2018-01-15
2,Tomato/தக்காளி 2nd Quality,1, –,2018-01-15
3,Small Onion/சிறிய வெங்காயம்,1, 50 to 60,2018-01-15
4,Bellary/பெல்லாரி,1, 35 to 40,2018-01-15
5,Beans/பீன்ஸ் 1st Quality,1, 15 to 20,2018-01-15
6,Beans/பீன்ஸ் 2nd Quality,1, 10 to 15,2018-01-15
7,Carrot/கேரட் 1st Quality,1, 30 to 40,2018-01-15
8,Carrot/கேரட் 2nd Quality,1, 25 to 35,2018-01-15
9,Lady Finger/வெண்டைக்காய்,1, 15,2018-01-15
10,Tree Drumstick/மரம் முருங்கை,1, –,2018-01-15
11,Plant Drumstick/முருங்கை,1, 100 to 120,2018-01-15
12,Beans/அவரை ஒட்டு,1, 7 to 15,2018-01-15
13,Green Pulses/பச்சை பயிறு,1, 10,2018-01-15
14,White Pulses/வெள்ளை பயிறு,1, 8 to 14,2018-01-15
15,Zucchini/சுரைக்காய்,1, 2,2018-01-15
16,Beetroot/பீட்ரூட்,1, 5,2018-01-15
17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 2 to 3,2018-01-15
18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 3 to 4,2018-01-15
19,Kalla Manga/கள்ள மாங்காய்,1, 110 to 120,2018-01-15
20,OOrutu Manga/உருட்டு மாங்காய்,1, 100,2018-01-15
21,Potato/உருளைக்கிழங்கு 1st Quality,1, 12 to 18,2018-01-15
22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 10,2018-01-15
23,Coconut/தேங்காய் 1st Quality,1, 40 to 48,2018-01-15
24,Coconut/தேங்காய் 2nd Quality,1, 35 to 43,2018-01-15
25,Green Chilli/பச்சை மிளகாய்,1, 13 to 14,2018-01-15
26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 15,2018-01-15
27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, 10,2018-01-15
28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 10,2018-01-15
29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 10,2018-01-15
30,Banana Thar/வாழை தார்,1, 25 to 30,2018-01-15
31,Curry Leaves/கறிவேப்பிலை,1, 15 to 20,2018-01-15
32,Gourd/புடலங்காய் 1st Quality,1, 2,2018-01-15
33,Gourd/புடலங்காய் 2nd Quality,1, –,2018-01-15
34,Coriander/கொத்தமல்லி 1st Quality,1, 10,2018-01-15
35,Coriander/கொத்தமல்லி 2nd Quality,1, –,2018-01-15
36,Radish/முள்ளங்கி 1st Quality,1, 5 to 10,2018-01-15
37,Radish/முள்ளங்கி 2nd Quality,1, –,2018-01-15
38,Ginger/இஞ்சி,1, 25 to 30,2018-01-15
39,Butter Beans/பட்டர் பீன்ஸ்,1, 80 to 90,2018-01-15
40,Cabbage/முட்டை கோஸ்,1, 10 to 15,2018-01-15
41,Green Peas/பச்சை பட்டாணி,1, 35 to 40,2018-01-15
42,Bitter Gourd/பாகற்காய்,1, 12 to 15,2018-01-15
43,Nookal/நூக்கல்,1, 10 to 15,2018-01-15
44,Chaw Chaw/சவ்சவ்,1, 5 to 6,2018-01-15
45,Kovakkai/கோவக்காய்,1, 12,2018-01-15
46,Cluster Beans/கொத்தவரங்காய்,1, 15 to 23,2018-01-15
47,Gooseberry/நெல்லிக்காய்,1, 30 to 35,2018-01-15
48,Narthangai/நார்த்தங்காய்,1, 40,2018-01-15
49,Cucumber/வெள்ளரிக்காய்,1, 8,2018-01-15
50,Garlic/வெள்ளை பூண்டு,1, 40 to 80,2018-01-15
51,Gourd/பீர்க்கங்காய்,1, 10,2018-01-15
52,Small Tuber/சிறு கிழங்கு,1, 40,2018-01-15
53,Colocasia/சேப்பங்கிழங்கு,1, 35,2018-01-15
54,Soya beans/சோயா பீன்ஸ்,1, 80,2018-01-15
55,Butter Soya/பட்டர் சோயா,1, 80,2018-01-15
56,Senai Kilangu/சேனை கிழங்கு,1, 30,2018-01-15
57,Karunai Kilangu/கருணைக்கிழங்கு,1, 35,2018-01-15
58,Drumstick beans/முருங்கை பீன்ஸ்,1, 15,2018-01-15
59,Mangai Inji/மாங்காய் இஞ்சி,1, 30 to 35,2018-01-15
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon/எலுமிச்சை,1, 20 to 30,2018-02-15
1,Tomato/தக்காளி 1st Quality,1, 3 to 4,2018-02-15
2,Tomato/தக்காளி 2nd Quality,1, –,2018-02-15
3,Small Onion/சிறிய வெங்காயம்,1, 15 to 25,2018-02-15
4,Bellary/பெல்லாரி,1, 20 to 27,2018-02-15
5,Beans/பீன்ஸ் 1st Quality,1, 12 to 35,2018-02-15
6,Beans/பீன்ஸ் 2nd Quality,1, 10 to 30,2018-02-15
7,Carrot/கேரட் 1st Quality,1, 20 to 28,2018-02-15
8,Carrot/கேரட் 2nd Quality,1, 15 to 23,2018-02-15
9,Lady Finger/வெண்டைக்காய்,1, 18 to 20,2018-02-15
10,Tree Drumstick/மரம் முருங்கை,1, 28,2018-02-15
11,Plant Drumstick/செடி முருங்கை,1, 37,2018-02-15
12,Beans/அவரை ஒட்டு,1, 8,2018-02-15
13,Green Pulses/பச்சை பயிறு,1, 12,2018-02-15
14,White Pulses/வெள்ளை பயிறு,1, 18,2018-02-15
15,Zucchini/சுரைக்காய்,1, 2,2018-02-15
16,Beetroot/பீட்ரூட்,1, 2,2018-02-15
17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 2 to 3,2018-02-15
18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 2 to 3,2018-02-15
19,Kalla Manga/கள்ள மாங்காய்,1, 60,2018-02-15
20,OOrutu Manga/உருட்டு மாங்காய்,1, 35,2018-02-15
21,Potato/உருளைக்கிழங்கு 1st Quality,1, 12 to 20,2018-02-15
22,Potato/உருளைக்கிழங்கு 2nd Quality,1, –,2018-02-15
23,Coconut/தேங்காய் 1st Quality,1, 42 to 48,2018-02-15
24,Coconut/தேங்காய் 2nd Quality,1, 35,2018-02-15
25,Green Chilli/பச்சை மிளகாய்,1, 6 to 10,2018-02-15
26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 10 to 12,2018-02-15
27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, –,2018-02-15
28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 5 to 10,2018-02-15
29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 5 to 10,2018-02-15
30,Banana Thar/வாழை தார்,1, 25 to 28,2018-02-15
31,Curry Leaves/கறிவேப்பிலை,1, 15 to 20,2018-02-15
32,Gourd/புடலங்காய் 1st Quality,1, 5,2018-02-15
33,Gourd/புடலங்காய் 2nd Quality,1, –,2018-02-15
34,Coriander/கொத்தமல்லி 1st Quality,1, 10 to 15,2018-02-15
35,Coriander/கொத்தமல்லி 2nd Quality,1, –,2018-02-15
36,Radish/முள்ளங்கி 1st Quality,1, 5 to 8,2018-02-15
37,Radish/முள்ளங்கி 2nd Quality,1, –,2018-02-15
38,Ginger/இஞ்சி,1, 20 to 25,2018-02-15
39,Butter Beans/பட்டர் பீன்ஸ்,1, 80 to 100,2018-02-15
40,Cabbage/முட்டை கோஸ்,1, 3 to 5,2018-02-15
41,Green Peas/பச்சை பட்டாணி,1, 30 to 40,2018-02-15
42,Bitter Gourd/பாகற்காய்,1, 9 to 10,2018-02-15
43,Nookal/நூக்கல்,1, 10 to 15,2018-02-15
44,Chaw Chaw/சவ்சவ்,1, 3 to 5,2018-02-15
45,Kovakkai/கோவக்காய்,1, 10 to 15,2018-02-15
46,Cluster Beans/கொத்தவரங்காய்,1, 10 to 15,2018-02-15
47,Gooseberry/நெல்லிக்காய்,1, 50 to 60,2018-02-15
48,Narthangai/நார்த்தங்காய்,1, 30 to 35,2018-02-15
49,Cucumber/வெள்ளரிக்காய்,1, 10 to 15,2018-02-15
50,Garlic/வெள்ளை பூண்டு,1, 40 to 80,2018-02-15
51,Gourd/பீர்க்கங்காய்,1, 10 to 12,2018-02-15
52,Small Tuber/சிறு கிழங்கு,1, 20 to 25,2018-02-15
53,Colocasia/சேப்பங்கிழங்கு,1, 25,2018-02-15
54,Soya beans/சோயா பீன்ஸ்,1, 80,2018-02-15
55,Butter Soya/பட்டர் சோயா,1, 80,2018-02-15
56,Senai Kilangu/சேனை கிழங்கு,1, 30,2018-02-15
57,Karunai Kilangu/கருணைக்கிழங்கு,1, 25 to 30,2018-02-15
58,Drumstick beans/முருங்கை பீன்ஸ்,1, 30,2018-02-15
59,Mangai Inji/மாங்காய் இஞ்சி,1, 30 to 35,2018-02-15
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon/எலுமிச்சை,1, 50 to 65,2018-03-15
1,Tomato/தக்காளி 1st Quality,1, 5 to 6,2018-03-15
2,Tomato/தக்காளி 2nd Quality,1, –,2018-03-15
3,Small Onion/சிறிய வெங்காயம்,1, 15 to 25,2018-03-15
4,Bellary/பெல்லாரி,1, 12 to 16,2018-03-15
5,Beans/பீன்ஸ் 1st Quality,1, 9 to 25,2018-03-15
6,Beans/பீன்ஸ் 2nd Quality,1, –,2018-03-15
7,Carrot/கேரட் 1st Quality,1, 15 to 25,2018-03-15
8,Carrot/கேரட் 2nd Quality,1, 10 to 20,2018-03-15
9,Lady Finger/வெண்டைக்காய்,1, 19 to 21,2018-03-15
10,Tree Drumstick/மரம் முருங்கை,1, 6,2018-03-15
11,Plant Drumstick/செடி முருங்கை,1, 7,2018-03-15
12,Beans/அவரை ஒட்டு,1, 18 to 35,2018-03-15
13,Green Pulses/பச்சை பயிறு,1, 20,2018-03-15
14,White Pulses/வெள்ளை பயிறு,1, 15,2018-03-15
15,Zucchini/சுரைக்காய்,1, 2 to 3,2018-03-15
16,Beetroot/பீட்ரூட்,1, 2.50,2018-03-15
17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 2 to 3,2018-03-15
18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 2 to 3,2018-03-15
19,Kalla Manga/கள்ள மாங்காய்,1, 40,2018-03-15
20,OOrutu Manga/உருட்டு மாங்காய்,1, 25 to 30,2018-03-15
21,Potato/உருளைக்கிழங்கு 1st Quality,1, 18 to 25,2018-03-15
22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 13 to 20,2018-03-15
23,Coconut/தேங்காய் 1st Quality,1, 40 to 43,2018-03-15
24,Coconut/தேங்காய் 2nd Quality,1, 35,2018-03-15
25,Green Chilli/பச்சை மிளகாய்,1, 7 to 18,2018-03-15
26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 12 to 15,2018-03-15
27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, 10,2018-03-15
28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 15 to 20,2018-03-15
29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 10,2018-03-15
30,Banana Thar/வாழை தார்,1, 20 to 24,2018-03-15
31,Curry Leaves/கறிவேப்பிலை,1, 20 to 25,2018-03-15
32,Gourd/புடலங்காய் 1st Quality,1, 5 to 8,2018-03-15
33,Gourd/புடலங்காய் 2nd Quality,1, –,2018-03-15
34,Coriander/கொத்தமல்லி 1st Quality,1, 25 to 30,2018-03-15
35,Coriander/கொத்தமல்லி 2nd Quality,1, 20 to 25,2018-03-15
36,Radish/முள்ளங்கி 1st Quality,1, 5 to 10,2018-03-15
37,Radish/முள்ளங்கி 2nd Quality,1, –,2018-03-15
38,Ginger/இஞ்சி,1, 25 to 30,2018-03-15
39,Butter Beans/பட்டர் பீன்ஸ்,1, 40 to 80,2018-03-15
40,Cabbage/முட்டை கோஸ்,1, 4 to 6,2018-03-15
41,Green Peas/பச்சை பட்டாணி,1, 30 to 35,2018-03-15
42,Bitter Gourd/பாகற்காய்,1, 12 to 18,2018-03-15
43,Nookal/நூக்கல்,1, 15 to 20,2018-03-15
44,Chaw Chaw/சவ்சவ்,1, 15,2018-03-15
45,Kovakkai/கோவக்காய்,1, 9,2018-03-15
46,Cluster Beans/கொத்தவரங்காய்,1, 9 to 15,2018-03-15
47,Gooseberry/நெல்லிக்காய்,1, 50 to 70,2018-03-15
48,Narthangai/நார்த்தங்காய்,1, 35,2018-03-15
49,Cucumber/வெள்ளரிக்காய்,1, 20 to 26,2018-03-15
50,Garlic/வெள்ளை பூண்டு,1, 80,2018-03-15
51,Gourd/பீர்க்கங்காய்,1, 20 to 25,2018-03-15
52,Small Tuber/சிறு கிழங்கு,1, 20 to 25,2018-03-15
53,Colocasia/சேப்பங்கிழங்கு,1, 35 to 40,2018-03-15
54,Soya beans/சோயா பீன்ஸ்,1, 80 to 100,2018-03-15
55,Butter Soya/பட்டர் சோயா,1, 80,2018-03-15
56,Senai Kilangu/சேனை கிழங்கு,1, 20 to 25,2018-03-15
57,Karunai Kilangu/கருணைக்கிழங்கு,1, 20 to 25,2018-03-15
58,Drumstick beans/முருங்கை பீன்ஸ்,1, 25 to 30,2018-03-15
59,Mangai Inji/மாங்காய் இஞ்சி,1, 25 to 30,2018-03-15
,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,Lemon/எலுமிச்சை,1, 60 to 90,2018-05-15
1,Tomato/தக்காளி 1st Quality,1, 10 to 12,2018-05-15
2,Tomato/தக்காளி 2nd Quality,1, –,2018-05-15
3,Small Onion/சிறிய வெங்காயம்,1, 15 to 25,2018-05-15
4,Bellary/பெல்லாரி,1, 10 to 15,2018-05-15
5,Beans/பீன்ஸ் 1st Quality,1, 25 to 45,2018-05-15
6,Beans/பீன்ஸ் 2nd Quality,1, 20 to 40,2018-05-15
7,Carrot/கேரட் 1st Quality,1, 15 to 28,2018-05-15
